"WebURL","WebTitle","Description","DataURL","FileName"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=1B798F87-F8D9-4BF7-AD3B-0C75FBEEBE7A","各機場、港口入出境人數統計資料_1050320"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=7AD4724F-7337-47A1-AF9B-20AC3E1C8729","各機場、港口入出境人數統計資料_1050904"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8E02C943-3CC3-43FF-9499-F189159B8D1E","各機場、港口入出境人數統計資料_1050522"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=83C55A7B-BA60-46A9-9103-07D32A4C4D10","各機場、港口入出境人數統計資料_1050918"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=CA714B87-318C-44D0-9C5C-155C25F91EBF","各機場、港口入出境人數統計資料_1060430"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=53159C06-592E-4F95-A3E7-EEEA0297E41F","各機場、港口入出境人數統計資料_1040412"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=4987FBC0-E06C-4DAF-97E2-CC7D174B1B58","各機場、港口入出境人數統計資料_1050430"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=B9B5A1E0-8807-4108-8134-A597A7F3A4F8","各機場、港口入出境人數統計資料_1050724"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=43E05827-D04F-42BC-8F64-7CC8B10425FF","各機場、港口入出境人數統計資料_1060108"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F6AD4CBE-076C-4C7E-91D3-CF43F34EEECA","各機場、港口入出境人數統計資料_1060507"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=BA4D0A9B-DE41-4312-A2F4-BC57C3517DFA","各機場、港口入出境人數統計資料_1050501"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=2996769E-EEC7-406D-91F6-70073F486FC0","各機場、港口入出境人數統計資料_1050630"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=7C4FEB47-0CA6-41F5-BB45-DF2EAF2DEC09","各機場、港口入出境人數統計資料_1050306"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=89AA3760-EC42-4A50-B43E-FAA4A6A83060","各機場、港口入出境人數統計資料_1040308"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=268FE5EF-389C-42E2-B5DB-FC3753F11D60","各機場、港口入出境人數統計資料_1040510"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=6C5DE262-87D8-4782-96AA-EB62A7BAAC44","各機場、港口入出境人數統計資料_1060704"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=772A8965-F957-46B5-8B69-F2A46185C02B","各機場、港口入出境人數統計資料_1060228"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=754B3AF9-9240-4FCD-83CF-C4DE00A5B483","各機場、港口入出境人數統計資料_1060212"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=20C8EA2E-C769-4633-838C-840261AE459B","各機場、港口入出境人數統計資料_1040531"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=49704B77-84C8-4911-8DBB-47772E659EEF","各機場、港口入出境人數統計資料_1060205"
